date,tec,gdlat,glon
2017-09-10 15:00:00,7.139958,65.135902,34.381786
2017-09-10 15:00:00,7.890845,60.581348,15.566812
2017-09-10 15:00:00,7.388083,64.517006,22.528507
2017-09-10 15:00:00,8.572199,57.016602,13.023315
2017-09-10 15:00:00,8.212394,60.443493,17.981636
2017-09-10 15:00:00,6.277375,67.706215,7.942042
2017-09-10 15:00:00,8.001155,61.125946,6.25809
2017-09-10 15:00:00,7.659362,62.585571,6.87904
2017-09-10 15:00:00,7.424382,63.83287,3.529733
2017-09-10 15:00:00,8.144605,59.042923,12.023911
2017-09-10 15:00:00,9.687956,47.808105,7.115859
2017-09-10 15:00:00,8.809978,55.260326,14.022841
2017-09-10 15:00:00,8.132796,59.044579,10.993804
2017-09-10 15:00:00,8.703499,56.307373,28.522982
2017-09-10 15:00:00,7.898323,58.513241,15.822336
2017-09-10 15:00:00,7.861965,58.495056,13.763267
2017-09-10 15:00:00,7.878839,58.452297,11.89085
2017-09-10 15:00:00,7.664121,60.261639,18.59457
2017-09-10 15:00:00,6.98617,63.943958,25.559177
2017-09-10 15:00:00,8.443821,56.774567,15.807385
2017-09-10 15:00:00,7.932097,60.06789,20.888807
2017-09-10 15:00:00,7.76782,61.0728,9.242463
2017-09-10 15:00:00,7.437086,62.553051,10.031444
2017-09-10 15:00:00,7.237134,63.956154,6.594674
2017-09-10 15:00:00,7.945168,58.815254,14.98974
2017-09-10 15:00:00,8.795232,56.006832,30.18318
2017-09-10 15:00:00,8.175557,57.552593,13.548731
2017-09-10 15:00:00,8.185055,57.508713,11.573566
2017-09-10 15:00:00,9.852359,50.20232,-0.77903
2017-09-10 15:00:00,8.069647,57.440845,9.795483
2017-09-10 15:00:00,7.251698,64.01989,34.865524
2017-09-10 15:00:00,7.902574,59.363697,16.173182
2017-09-10 15:00:00,7.064432,63.408695,23.18944
2017-09-10 15:00:00,8.722203,55.849773,13.642917
2017-09-10 15:00:00,8.122231,59.21516,18.489273
2017-09-10 15:00:00,6.352247,66.943962,8.760724
2017-09-10 15:00:00,8.269785,59.989975,7.074662
2017-09-10 15:00:00,7.702585,61.498787,7.680727
2017-09-10 15:00:00,7.934617,62.853424,4.275276
2017-09-10 15:00:00,8.188372,57.840637,12.723912
2017-09-10 15:00:00,9.81409,47.223511,7.946508
2017-09-10 15:00:00,8.74642,54.182877,14.553614
2017-09-10 15:00:00,8.161026,57.84536,11.722186
2017-09-10 15:00:00,8.490543,55.188679,28.293449
2017-09-10 15:00:00,7.023695,64.907272,17.836948
2017-09-10 15:00:00,6.994747,64.903076,15.17253
2017-09-10 15:00:00,6.957362,64.858528,12.711489
2017-09-10 15:00:00,6.454428,69.431557,39.360184
2017-09-10 15:00:00,6.898834,66.624443,21.342751
2017-09-10 15:00:00,6.902733,69.498528,28.670425
2017-09-10 15:00:00,7.339667,62.865204,17.664194
2017-09-10 15:00:00,5.229835,75.23996,29.908392
2017-09-10 15:00:00,7.188736,66.377304,24.071049
2017-09-10 15:00:00,4.930916,72.503838,14.546442
2017-09-10 15:00:00,6.715203,67.497696,10.051624
